Time,Replica,Global_Angle,Phe389_Score_Sum,Phe389_Score_Max,Phe390_Score_Sum,Phe390_Score_Max
0.0,charmm-gui-6467960487_gromacs_replicate_2,72.9118569589156,4.255642697018227,1.1760330950588633,5.2831024501565675,1.0590827088624473
100.0,charmm-gui-6467960487_gromacs_replicate_2,76.37380025274445,5.496953092469298,1.0847403332877004,5.891301494503349,1.1699117431784907
200.0,charmm-gui-6467960487_gromacs_replicate_2,84.72974530943154,4.258338301813977,1.1733295299775919,4.652304242698905,1.0679872780695145
300.0,charmm-gui-6467960487_gromacs_replicate_2,76.56267915718186,4.304974328982541,1.0837131355238452,3.512104096846139,0.9337874613537306
400.0,charmm-gui-6467960487_gromacs_replicate_2,75.82209700748841,4.908654303923908,1.0812655800319266,6.074720587556536,1.1758596458191073
500.0,charmm-gui-6467960487_gromacs_replicate_2,70.83667462869765,4.759945656547201,0.9321278284029181,5.463085191547377,1.0944824561589699
600.0,charmm-gui-6467960487_gromacs_replicate_2,75.65808798397185,5.020219716224167,1.1899223957847374,6.269171721791045,1.1894304360481256
700.0,charmm-gui-6467960487_gromacs_replicate_2,67.48055557754986,4.59981799137667,1.0176353724361982,6.538046963616033,1.1521518380687248
800.0,charmm-gui-6467960487_gromacs_replicate_2,73.29538447416986,3.689902392229809,1.264629391991607,4.944279628729021,1.0605071807638349
900.0,charmm-gui-6467960487_gromacs_replicate_2,74.98305875075695,3.884146953924376,1.2362960539167989,3.402576187606818,0.9637645181031491
1000.0,charmm-gui-6467960487_gromacs_replicate_2,85.86502647506224,5.033669015510785,1.0717891536874768,4.170279316654407,1.039527610724425
1100.0,charmm-gui-6467960487_gromacs_replicate_2,75.4075081747664,5.080072492678797,1.0130234540270322,4.175597951971873,0.9952420075504111
1200.0,charmm-gui-6467960487_gromacs_replicate_2,71.53929442132461,4.31630782087902,1.1020947425760999,5.146921905675096,1.0655080058494935
1300.0,charmm-gui-6467960487_gromacs_replicate_2,84.75337818674573,5.074426350793223,1.0501628911038046,5.530804734462281,1.1050937205583398
1400.0,charmm-gui-6467960487_gromacs_replicate_2,70.69950918451633,4.406417529264249,1.0828640016329265,5.761260496351193,1.1466123949489837
1500.0,charmm-gui-6467960487_gromacs_replicate_2,80.56897751049559,5.109181415285249,0.9829041462802802,5.749355886451292,1.161254586641662
1600.0,charmm-gui-6467960487_gromacs_replicate_2,80.14358032975007,4.955566902391881,1.0944145716066334,6.627757854326914,1.244666682502722
1700.0,charmm-gui-6467960487_gromacs_replicate_2,80.17208126558381,4.848525038329608,0.8849305969983962,4.306389645937274,1.0461305292286032
1800.0,charmm-gui-6467960487_gromacs_replicate_2,77.39449466027139,4.778574814890802,0.9987358230858996,5.5955418518795925,1.1422489994533709
1900.0,charmm-gui-6467960487_gromacs_replicate_2,59.00444236218431,4.962014531676693,1.1302734499242992,6.573341208197512,1.2616462416366163
2000.0,charmm-gui-6467960487_gromacs_replicate_2,73.14096858860347,4.218486578465544,1.1604323810863078,1.7751217326314395,0.558088699831352
2100.0,charmm-gui-6467960487_gromacs_replicate_2,78.77343629327923,6.117931446991793,1.1816908149891918,5.868769157336878,1.1518757643670636
2200.0,charmm-gui-6467960487_gromacs_replicate_2,71.58058205228885,4.785289671349019,1.1842085689639823,6.334292468535524,1.178348478012255
2300.0,charmm-gui-6467960487_gromacs_replicate_2,65.62335023975572,5.657171268922648,1.0930341818812215,5.3468476638933184,1.0745986997383816
2400.0,charmm-gui-6467960487_gromacs_replicate_2,77.91152181564566,5.111945656139877,1.0660282409066142,5.727444345752454,1.1663262054897388
2500.0,charmm-gui-6467960487_gromacs_replicate_2,69.6772891423294,4.589042196298898,1.0720511676509121,3.027789534307025,0.8262263737097174
2600.0,charmm-gui-6467960487_gromacs_replicate_2,79.60803074751172,3.966013445741708,1.2038996033530234,2.2840675374857193,0.5792823396817195
2700.0,charmm-gui-6467960487_gromacs_replicate_2,67.20053974278517,4.601071231901758,0.8592277604939852,6.507357500606913,1.1524465908511783
2800.0,charmm-gui-6467960487_gromacs_replicate_2,59.4513503131582,4.558034405345969,0.9063916494827057,3.3380784170391613,0.9618817469375893
2900.0,charmm-gui-6467960487_gromacs_replicate_2,72.03076316599747,4.724305261640562,1.1164425949682883,5.026710696999754,1.0719280364539603
3000.0,charmm-gui-6467960487_gromacs_replicate_2,70.57697475675343,3.580108883664928,1.266885575614281,5.61124225206363,1.157671088792824
3100.0,charmm-gui-6467960487_gromacs_replicate_2,88.97203040926077,1.7120858798636553,0.7842437096391837,4.1165542178676615,0.9597151902991564
3200.0,charmm-gui-6467960487_gromacs_replicate_2,68.46421649387304,4.587531340035303,0.8319913377196719,4.010400781189064,1.0333412566564988
3300.0,charmm-gui-6467960487_gromacs_replicate_2,76.89432909524419,1.6069531847116614,0.8323736721815393,2.8548939066832704,0.7918940346589861
3400.0,charmm-gui-6467960487_gromacs_replicate_2,76.51727659896193,5.048149874903155,1.1501259066458427,4.875124603552149,1.088460950264157
3500.0,charmm-gui-6467960487_gromacs_replicate_2,83.32755437693712,4.588987218207268,0.7483703303586838,5.2526181955773525,1.0913952708874337
3600.0,charmm-gui-6467960487_gromacs_replicate_2,65.15499478604856,4.3437035669900235,0.9821762527587171,5.447650222824754,1.0837137732051385
3700.0,charmm-gui-6467960487_gromacs_replicate_2,84.34240380271615,4.178223201838051,1.0508599895418897,5.820324302209396,1.166310815118353
3800.0,charmm-gui-6467960487_gromacs_replicate_2,71.46856144610295,4.521883248634952,1.0641385178275695,4.439004675626014,1.0340985159604887
3900.0,charmm-gui-6467960487_gromacs_replicate_2,84.61930466745294,5.062360489771655,1.041638774474855,5.710459997233695,1.1208577891862215
4000.0,charmm-gui-6467960487_gromacs_replicate_2,72.48779309336672,2.887468948701446,1.2397708709825586,2.042369435970175,0.6743711688928962
4100.0,charmm-gui-6467960487_gromacs_replicate_2,85.78520624846482,4.390513157166784,1.0232795434102364,2.240692304436964,0.647213486935856
4200.0,charmm-gui-6467960487_gromacs_replicate_2,75.8274950011778,4.59210044490334,1.1333806934863087,5.6472909651265555,1.1337968775356229
4300.0,charmm-gui-6467960487_gromacs_replicate_2,68.99567243956535,4.657174944872685,0.831371538563648,5.571519319782535,1.1298171136240809
4400.0,charmm-gui-6467960487_gromacs_replicate_2,77.463452477707,4.763202371081354,1.1611720245422377,3.848793453536811,0.9643623497626769
4500.0,charmm-gui-6467960487_gromacs_replicate_2,81.26353215724679,4.242195652674596,0.9557203245595692,2.0965454255889475,0.723789846130037
4600.0,charmm-gui-6467960487_gromacs_replicate_2,77.03109700630536,2.935874845330074,1.2307840564842583,6.69931530658647,1.0888058894006731
4700.0,charmm-gui-6467960487_gromacs_replicate_2,88.72023352930677,3.0921713999647844,1.2140992536052666,1.973276645383929,0.6605039459614277
4800.0,charmm-gui-6467960487_gromacs_replicate_2,79.84979987341644,4.211498205118214,1.1043850721332522,0.6461136138469966,0.23461115363084134
4900.0,charmm-gui-6467960487_gromacs_replicate_2,81.39774287327013,1.7928071015847955,0.9691594223507825,3.056889497933456,0.7219987087092025
5000.0,charmm-gui-6467960487_gromacs_replicate_2,74.93194373604805,2.6927761643411863,1.1960315996084352,3.9958955296826444,0.9767146069926165
5100.0,charmm-gui-6467960487_gromacs_replicate_2,80.1909364068372,4.114687232363289,1.10927609364842,3.0217508686344727,0.7680363617545567
5200.0,charmm-gui-6467960487_gromacs_replicate_2,77.42960219827174,0.9157002168246314,0.5133108738478454,4.512868304647535,1.0912903466961568
