radius,angle_scale,dist_scale,metrics_file,best_model,R2_Train,R2_Test,RMSE_Test,MAE_Test,KFold_CV_R2,KFold_CV_RMSE,KFold_CV_MAE,LOO_R2,LOO_RMSE,LOO_MAE
1.5,30.0,2.0,/home/hongyu/MD/1_partial/param_runs/run_r1p5_a30p0_d2p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6450994578172305,17.374853551206176,16.99175142322861,0.5517706855342961,19.52620971579647,18.63792595721996
1.5,40.0,1.0,/home/hongyu/MD/1_partial/param_runs/run_r1p5_a40p0_d1p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6450994578172305,17.374853551206176,16.99175142322861,0.5517706855342961,19.52620971579647,18.63792595721996
1.5,40.0,2.0,/home/hongyu/MD/1_partial/param_runs/run_r1p5_a40p0_d2p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6450994578172305,17.374853551206176,16.99175142322861,0.5517706855342961,19.52620971579647,18.63792595721996
1.5,40.0,3.0,/home/hongyu/MD/1_partial/param_runs/run_r1p5_a40p0_d3p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6450994578172305,17.374853551206176,16.99175142322861,0.5517706855342961,19.52620971579647,18.63792595721996
1.75,20.0,1.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a20p0_d1p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
1.75,20.0,2.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a20p0_d2p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
1.75,20.0,3.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a20p0_d3p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
1.75,30.0,1.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a30p0_d1p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
1.75,30.0,2.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a30p0_d2p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
1.75,40.0,1.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a40p0_d1p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
1.75,30.0,3.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a30p0_d3p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
1.75,40.0,2.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a40p0_d2p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
1.75,40.0,3.0,/home/hongyu/MD/1_partial/param_runs/run_r1p75_a40p0_d3p0/models/model_metrics.csv,Gradient Boosting,0.999999999294492,-667.1330811076427,13.90199244206192,13.901588899472545,0.6395525878552342,17.510106082690353,16.746584313962735,0.6257696204168962,17.841745548462722,17.108829187584575
2.0,20.0,1.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a20p0_d1p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
2.0,20.0,2.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a20p0_d2p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
2.0,20.0,3.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a20p0_d3p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
2.0,30.0,1.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a30p0_d1p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
2.0,30.0,2.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a30p0_d2p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
2.0,30.0,3.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a30p0_d3p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
2.0,40.0,2.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a40p0_d2p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
2.0,40.0,1.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a40p0_d1p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
2.0,40.0,3.0,/home/hongyu/MD/1_partial/param_runs/run_r2p0_a40p0_d3p0/models/model_metrics.csv,Random Forest,0.8680955664657457,-4450.030592726281,35.881934575575144,35.22240710709993,0.4195406379526988,22.220495103073944,18.99232247132857,0.4392951799670979,21.839111521596525,18.27461519512856
