Time,Global_Angle,Phe6.51_Score_Sum,Phe6.51_Score_Max,Phe6.52_Score_Sum,Phe6.52_Score_Max,Global_Angle_SD,Phe6.51_Score_Sum_SD,Phe6.51_Score_Max_SD,Phe6.52_Score_Sum_SD,Phe6.52_Score_Max_SD
0.0,74.98458572142512,1.8632875110229457,0.6548659095429801,3.209756920307695,0.792222814637789,3.4177599462450736,0.7136038840438274,0.17625038507616586,0.19876420179087917,0.043668439031020544
100.0,81.17816173409555,2.9904163797825016,0.8679925276372519,3.2407394161638226,0.8011469004372643,5.336510032084998,0.4170805825342147,0.0459909938896779,0.19627617664732178,0.044030443733212195
200.0,83.27818224865709,1.9577265279061036,0.6545456171042471,2.898908376761561,0.8390355261975276,6.4676043704225865,0.8218114813639549,0.17876452782285476,0.45318359786275186,0.10370448862745162
300.0,80.31446824539546,2.3587378105146404,0.7170664055517598,3.2282800052266185,0.7549897670039174,8.581778152720933,1.399314639295528,0.3216837518655564,0.08371974314942321,0.026757414607297598
400.0,77.71592929628027,3.037867653945531,0.7764132526639268,3.254428322830096,0.7673020906688093,9.344933423685333,0.8513858516385939,0.08179231727377882,0.0601261975848038,0.007566093920349633
500.0,78.4443366929368,2.2533428362096615,0.7098295570951191,2.9145769298886264,0.8593877186345424,5.16880798722443,0.46926255712985254,0.08195603257387071,0.2779231168502735,0.04347819878431444
600.0,73.37458914785078,2.375942287682658,0.588787698958121,2.938669564995554,0.7407583200096938,15.511865919706771,1.7566037685490101,0.3648105859361584,0.6052874836911875,0.06649054567003268
700.0,78.43888287380362,2.37182281353147,0.6473705174565899,3.026961780017777,0.8044487096769551,9.703027293439128,1.7119360312339587,0.400722631277839,0.5178791338620682,0.0744867110053062
800.0,82.46459794477623,2.234831797279938,0.7081989764346956,2.8202517389253994,0.8073104497593273,6.893399675216772,1.219407408971755,0.3166622046346514,0.5464454279671984,0.07082241236430879
900.0,80.95671052618069,1.9111045159707993,0.5922153201021176,3.2547779384974533,0.7948048998370885,10.940452946885769,1.0788737967509983,0.23022559486454205,0.1299861858640506,0.05354476965124858
1000.0,73.91660046896907,1.3343458026771493,0.46572694447732527,3.201089450816191,0.7767618489575964,4.319371687050214,1.1743318154587647,0.2798668351462043,0.05574150095639488,0.013952311457486962
1100.0,81.20722645554696,1.7109380719890208,0.6188339908020958,2.841624796222474,0.8726991954781852,7.952499064893675,0.3694025240955732,0.10233119712988355,0.42205297797323066,0.039909956494835766
1200.0,83.31383500430114,0.9538542042157289,0.38971259289586707,3.0061432196318894,0.8089220856698275,4.926141821767555,0.19232848372500705,0.04574284758574796,0.45544842960006493,0.08369801019609642
1300.0,81.70068651840978,1.1976190688681616,0.4731868447352576,2.6757269181768577,0.8135255170670991,4.875702804179817,0.22293268382455558,0.09090422894738971,0.5745548327916246,0.10814452925414737
1400.0,74.5953081707947,1.6701854182731222,0.6092522782646049,2.8893978310878237,0.8371018220670953,12.988263860154486,0.3975579070534844,0.08798604618302537,0.5229349329660947,0.07517078361409256
1500.0,76.06960367411916,1.6060218777326816,0.5965757866285443,3.0576677545317845,0.7958416672917169,10.667326835839091,0.1937991424690151,0.040624374033761915,0.415071622692036,0.09543915762225696
