Time,Global_Angle,Phe389_Score_Sum,Phe389_Score_Max,Phe390_Score_Sum,Phe390_Score_Max,Global_Angle_SD,Phe389_Score_Sum_SD,Phe389_Score_Max_SD,Phe390_Score_Sum_SD,Phe390_Score_Max_SD
1200.0,70.50561417928569,3.2397335927022537,0.8316682518601128,3.5560578035577812,0.8702464356051895,1.3662497341511834,0.31824740782586436,0.06712483997043922,0.571648672736308,0.030627615431269198
1300.0,68.75133129800247,3.200822723175693,0.7401167594967646,2.727177427510402,0.7631957094419971,0.42064247955647577,0.41767464687811345,0.11898173174490795,1.0030989736900602,0.16316810963848194
1400.0,67.73708074710586,3.608958626796646,0.6951548912716631,3.918427510803685,0.8783626593855938,4.61061194864443,0.15853030014913297,0.26288936145926073,0.03801890675179212,0.0066970510981859835
1500.0,69.97042716665497,3.5874520756115342,0.5942866294412512,3.5733724015581245,0.8921597380376614,3.025807086743813,0.3158039436987458,0.10970010492026551,0.16753179277166277,0.0016204661739615501
1600.0,74.08875964286574,2.069363908386035,0.6589415550412154,3.2956559141071393,0.8717366546204841,12.801615539470369,1.4884181014624034,0.318578388896933,0.2138622470768534,0.02587663373787502
1700.0,67.2435686516764,2.8717901669532226,0.8028538802603356,4.029449659519125,0.8577276692802981,2.1460479080535144,0.579012870205433,0.003238438955146746,0.10583943715297,0.011672600244184182
1800.0,73.47137108779773,2.8231543435269812,0.7405226509484255,3.108911936826172,0.7991982952764605,19.994397342699497,1.281069444238252,0.011255766833504979,1.0411673136506463,0.12981800844681818
1900.0,71.09133627171255,2.725954882382949,0.8187210360044999,3.5800276138612106,0.7627384074525135,0.7538563373735736,0.02956143952854484,0.0222388315048975,1.0901886672455845,0.017612060077814056
2000.0,74.84302106351862,3.5311650987656407,0.740549997348415,4.220857442264343,0.7614576538641737,3.6972060228276065,0.04358993867906597,0.13458515793181805,0.02924956564106823,0.05432874349579126
2100.0,71.01444889079963,3.2452526282989025,0.8843196461141613,3.348023991485027,0.7753877306659395,10.087971219266837,0.23102999485006875,0.006059578020033536,1.2263105167066473,0.007692538737208329
2200.0,67.05426990836365,3.219567249944679,0.8784143305605538,3.0205257405215438,0.7807436922247142,5.633764422562837,0.09162002376699711,0.008863798141086884,1.3334856498323668,0.06458482099464498
2300.0,79.01307557540352,3.4875725491741294,0.5112335774042319,4.302792261314272,0.7976424370034643,9.735385381197759,0.007820232985068697,0.00955926597660315,0.04264340078153401,0.007019740053827469
2400.0,69.36287790869793,3.16089244912696,0.8879360143343642,4.234037599424287,0.8350335737803938,5.968545453134139,0.1602466261743123,0.00794106988372649,0.20295621323616186,0.020036923518685953
2500.0,67.50719954601936,3.4812143535637246,0.8064230912842079,3.948480795019693,0.8567683436057563,2.1123517631159165,0.15287314761978218,0.09430394682958189,0.20407423521128365,0.020929102177905647
2600.0,72.10363432569355,3.2528333790801374,0.5336745743565827,2.83512345049849,0.6887962151422686,2.3795340920492896,0.02066356565460373,0.0626269608081303,1.3168644283643058,0.2823503549318379
2700.0,65.30690552040281,3.2597994543271733,0.7287532456203233,4.015067129347592,0.8388157872921687,4.333770983857767,0.09865726954361201,0.2131249214611126,0.32418361238250465,0.06505785282387745
2800.0,71.32296764504403,3.3874919990424717,0.8679019179535898,2.374594094645974,0.6629275373407364,3.8392508537570382,0.13867907029419158,0.036216672651927614,1.0720960903105194,0.29847197403899833
2900.0,67.48738813988672,2.8467619909202657,0.839959410299817,3.9074075833899364,0.8467986961244114,1.4461537977636536,0.1584847027180203,0.04382330421278562,0.6017545629281368,0.04318706160787428
3000.0,77.51572522232476,2.543483152991574,0.8014959758334392,3.2165769390372985,0.8653408256723252,4.061374758807209,0.26174721563882025,0.03157164956966779,0.5597097894579771,0.03845559275776266
3100.0,71.78337890459208,3.4926717447296474,0.6102209699092687,3.295019931698426,0.6986628296840947,9.880135818933317,0.0642178717727533,0.08115961340869547,1.5322092146270316,0.17424748596285422
3200.0,75.48720130505855,3.6327945333373557,0.7093132495469033,2.9259771064849653,0.6800850290055753,3.389840926619952,0.08582452149507255,0.10438193395628316,1.6917504880868928,0.22884179690084028
3300.0,70.47589156933203,3.1051936574284205,0.8085260993002816,2.9856574109260405,0.6560936503309999,1.1569011325215308,0.5477945340962956,0.02069860125832749,1.859757574198573,0.22620647999826315
3400.0,68.20333506605752,3.0933001607842434,0.6667610845679168,3.9846725371938367,0.8518373542738336,5.083330175367191,0.6965388659192651,0.22202720451000824,0.5270906254857262,0.040974395564945386
3500.0,74.37412866537338,2.7222918491611763,0.8366567245343547,3.06303211398187,0.8259809872730299,0.16810745667074023,0.2690755190073293,0.018809493686697393,0.35516471156174617,0.08557352016090647
3600.0,71.04758889389322,3.2003016836375764,0.883727856679934,3.370574496844986,0.7490446818700811,1.7274209638480562,0.1866188273995228,0.013924369717222667,1.3743935356123547,0.06732323541012626
3700.0,74.20201472938561,2.9061417885458924,0.8572798691303067,3.5881991467242336,0.7871416515950616,9.1018071740466,0.6341912595248633,0.05049749218769029,1.081286144957271,0.015746876342166333
3800.0,67.53365454343938,3.379605626554783,0.8231494693532972,3.1426976840255176,0.7571841508931104,2.731592182481712,0.21487137747811846,0.09942622936474088,1.4317953094933642,0.09317376366805394
3900.0,67.80254989470885,3.1137552749380206,0.8489348912202137,3.3206597078573816,0.805657531283946,2.282650821535282,0.2598835777791216,0.020014073105822167,0.610585047549142,0.11197038155074711
4000.0,71.83476038342576,3.7109370108309787,0.7427046892872466,3.41278885136615,0.8807135359075429,8.530424923151134,0.6342742939647145,0.16927145628742693,0.541566700913204,0.017774437022792133
4100.0,72.82252218334301,3.2068497927133226,0.6925771139778255,2.75476363491502,0.7475740076405735,6.093695440183636,0.38130722812363266,0.24929735612776077,0.664788844210809,0.1853020254210711
4200.0,69.70092265941932,3.2336906917343495,0.7461562481656253,3.1101716581901897,0.7908786557753358,7.082837106216516,0.19328327693976743,0.20928581543841387,0.9615880727240405,0.144406632978707
4300.0,73.97601756555264,3.487577475218436,0.8052305412285489,1.9389189103836801,0.59655708306078,0.23808810287138832,0.07007487987418444,0.12569700136145542,1.0172991426547082,0.30886001008892083
4400.0,78.16904299878917,3.3334128226815145,0.7930049682635397,4.204786701981364,0.8169412803097199,1.6597900017517635,0.6623105249078537,0.03593963769398242,0.21115482357430065,0.04748935323213804
4500.0,80.92363460814738,3.2334694983335766,0.8072804850908095,2.4778558029749966,0.6330147324487381,2.7035633653745688,0.5232148483411412,0.0212874207025408,1.608369124459174,0.36063511276529103
4600.0,76.33669162626842,3.5344362369229105,0.7844834445203603,3.3870458387728206,0.854780114339302,2.092301772013658,0.03943996780707725,0.06835420727731199,0.23013140798735213,0.04493876262593767
4700.0,74.8565589753819,3.516057525881842,0.6743769796876495,2.4304937388061942,0.6559363828254912,6.548871309558576,0.15911186142846548,0.0357339352962191,1.461317552342252,0.3363338126725501
4800.0,72.49379986019584,3.6256914237641515,0.7811428505107767,3.1423457589222816,0.8114097437148047,18.05499318928244,0.6203175588426347,0.14114177935603195,0.1415400732704186,0.005958458388618048
4900.0,73.19369955448887,2.69102614443557,0.8423677245440739,2.4623347526532684,0.6934102564867143,3.3948797174577208,0.678718840840108,0.04994551776733285,0.7200610066934787,0.1884603697486684
5000.0,75.31249824035275,3.13595804313245,0.8876779421115641,2.5899552584588914,0.7034123328519082,4.859886643052111,0.10538244003335098,0.005119146416139603,1.277727335753264,0.2680587963002114
5100.0,67.55836149932453,3.0095848776354917,0.8385965004331837,3.3765582807883865,0.8453818795882903,9.256576795489536,0.5991283938111011,0.03030926810231333,0.8617509570651307,0.05345494063273426
5200.0,83.9880000752857,3.2671670528767365,0.795981645565786,2.8003258755779896,0.7447295895423245,5.94320268486354,0.4346374954827558,0.07868130749055693,1.2276468481664617,0.21130861572452886
5300.0,69.39489850886073,3.2409601929642005,0.6931832475484276,2.973388434299569,0.7796124865675029,8.191555163296922,0.15491257839047567,0.2741001130452657,0.7880563143986855,0.1605712083255136
5400.0,65.5485009522341,3.2596001236278074,0.8416411880769266,3.135820529660565,0.880691010571932,2.18053767674796,0.03747571562239656,0.060192335997918484,0.34691001609233346,0.002519579222882975
5500.0,76.10371687847706,3.172010364543394,0.7393920426611253,2.763926868480069,0.6115578953251709,7.005884589535958,0.34436394241650925,0.15745488594044255,1.9067946978939185,0.29392471736372794
5600.0,71.41296306237118,3.455421243081,0.7677081397639816,3.130132945769005,0.649893029948753,4.306439360822592,0.17865226003849094,0.178775595315681,1.2363537930022772,0.039458603660812906
5700.0,74.57178798547113,3.2097526125913225,0.6854122090865655,2.5750625278069865,0.7689157806543833,0.3725361213285108,0.6563090175941722,0.19740243177090586,0.5700448673967867,0.14916772892693964
5800.0,74.90991286987759,3.2551740334104844,0.884519340624206,3.9097553147331268,0.8433867868692013,3.5547414839116525,0.036405667907785176,0.010216737605538234,0.621044802909207,0.02798729492390014
5900.0,78.33203197264118,2.4920019529907314,0.5825918693097056,3.1594141817689696,0.8468542856569804,10.4848914889928,1.266363161295981,0.028598848756757937,0.12179746293792201,0.03209236165069124
6000.0,70.16353259845125,3.3292254906327443,0.6605778353976156,3.002063711688111,0.6648366023342619,0.43782852549176454,0.0737255222195789,0.0024419727720015705,1.8025984929723025,0.2066853568402286
6100.0,70.64704161683126,3.0256980043952533,0.7095604440359106,3.400630162449928,0.8812080033376559,9.51463300844605,0.4816896851596766,0.17599018920785892,0.2807706799914721,0.004535524007650506
6200.0,73.35195736861445,3.2543706789736695,0.854718727543373,4.198989200449228,0.8228984297302967,3.004534994361615,0.012477060412637818,0.055034192155188684,0.10239287478426892,0.014547784764379781
6300.0,79.15565621904688,2.1813407719290283,0.6272190963431712,2.605736356178956,0.7178610396092118,4.0181990051511205,1.6722772423569763,0.3063191329462431,1.0296435980437073,0.1509515959243276
6400.0,73.0890966899978,3.2712072012857067,0.8433966781382448,3.35365829055867,0.7556369186737778,5.123738785866956,0.2366456148402894,0.05444788718919908,1.0641766518947904,0.08771433539080906
6500.0,74.15110345596398,3.3717400796768597,0.6857282326381913,4.320400290384135,0.7962413789357679,7.606815977083247,0.21192255813342284,0.25914762359485694,0.00563885640032522,0.024518939016193873
6600.0,76.13176663193417,3.240123855864259,0.8522601905451452,4.018545425151365,0.8381375687014063,2.237683119384805,0.5903197602076075,0.04377238105907094,0.32905199196672263,0.07805468195040101
6700.0,71.30059169466014,3.119753056669291,0.8675414420420728,2.476768362158862,0.6430716460146991,10.70867487076055,0.08873142907713757,0.014825316963431524,1.3247519626179756,0.3223922028370564
6800.0,67.44760088252448,2.419609182772345,0.7912666363843454,2.8288029065296345,0.5952749059938567,2.560296772465771,0.581250498814555,0.07033661988462087,2.1879385021144753,0.32184557425656296
6900.0,79.49347909085938,2.604799517958883,0.8168521298793476,2.7046442315193895,0.7466962983631158,6.146296161034028,0.33579277445938693,0.012325076454950618,0.6075326113176545,0.1784483062843759
7000.0,63.97919928105331,2.872650243129046,0.6542178875436878,3.1109740129848062,0.793060463675302,5.362514654792335,0.640262844897076,0.21622702057359502,0.9637354048261184,0.1411104694116938
7100.0,78.93913063813145,3.3031278938070843,0.8218454152218583,3.0914957587352125,0.6865281804095313,1.4506627939450238,0.5097980315380808,0.001736444163461487,1.5927654673163811,0.11320618075391406
7200.0,70.67793226060975,1.2714325246994203,0.5677728899031198,4.097344905601144,0.8492018060606328,1.2288525376658304,0.06542797040723039,0.022151048717623176,0.31387074456483594,0.044665715956766855
7300.0,72.75083384304108,3.1866833893078326,0.734389116625344,2.980050195557501,0.7979653786698042,0.6258072243266686,1.1569925939754588,0.1101998278794116,0.5040629948641554,0.11726367834570227
7400.0,66.21391376171508,3.0390539113391317,0.844968793799123,3.1752421295298734,0.7453064574768018,11.620004348352504,0.24502412166421578,0.007384220922041584,1.3558206672648516,0.17480700379541517
7500.0,67.8531181734917,2.986010390807094,0.8600887464451884,2.6254717539362034,0.5642377408053254,14.85169825702012,0.31855751257603915,0.0224458191002294,2.162953732705954,0.34963253818978024
7600.0,69.4709387572899,3.203470014391123,0.8513272957340661,3.2504721463140562,0.8393841062634408,7.582015449024569,0.3422568669096811,0.02697571248413176,0.27547184711022715,0.0708399307403669
7700.0,68.3146540923618,3.260020172045672,0.8906402643521526,2.936152945611107,0.6342154275281414,4.580848714172501,0.1390139290643248,0.002849524919884619,1.8994973694595902,0.26076334575152965
7800.0,69.5599166289395,3.192283770752723,0.8865576060667228,2.9007001454344814,0.6806688349779969,10.437022033185796,0.07629631772076437,0.008142564316420828,1.624224810078305,0.23945191343744285
7900.0,73.25053376417563,3.0031776804884256,0.8465093533531334,3.898370747612907,0.8381895731913029,4.300194530470808,0.2300016579303972,0.03469229087558249,0.4283662712132351,0.07913260730315456
8000.0,78.30860186570824,3.225430684530383,0.8933079068647675,3.260374426544794,0.8464951929016609,3.5119457327917165,0.028962551076791496,0.0011024259560565824,0.5701802363959944,0.06080548609410401
8100.0,74.90115751346363,3.278304781104201,0.7036855031595145,3.0094886546777513,0.6580955503391579,9.658402198523753,0.213680640846552,0.2587671428622833,1.984929935723529,0.22049746081590038
8200.0,63.75567545912308,3.5669622483713455,0.6525870802840745,3.098814927560767,0.7472678757333211,0.5458941219243579,0.20122248738914592,0.11865464366967698,1.162384710141187,0.19562025018000578
8300.0,73.21730760389337,3.2357206443723108,0.878398442786003,3.9228897371434766,0.8037070842692347,8.661038558797832,0.035685608432599394,0.01737818585144049,0.5332599577997196,0.093505532858464
8400.0,67.89048764193214,2.8807684027422544,0.7198110007232171,4.202228470983407,0.7879179899535673,4.690564225539447,1.1279022578890152,0.05069832455635496,0.15635544130704843,0.006677160324786941
8500.0,70.46129240688937,3.3215777788937983,0.8774190042578963,3.053075432471147,0.6905993334331156,8.246887792980191,0.04879045050063449,0.013260244695178558,1.7000076709339451,0.188374875494507
8600.0,68.34179110522095,3.2347301800450454,0.8158323058249187,2.1069755519628606,0.6281654623313246,4.324123387275382,0.15529135978902012,0.10634160133374994,0.7092477546342881,0.0605944703008725
8700.0,67.2799758938075,3.2643711553692527,0.8552443865768696,3.1523294240870054,0.7818411764784956,1.9579253533118957,0.09379369935559126,0.054899246160980665,0.6366572709150147,0.11810986384819526
8800.0,72.78824032604908,2.734848413570806,0.827564091049108,3.4067154068717813,0.8826349220197067,1.5847210042174376,0.5052035858437416,0.026494949604688015,0.1610898449920975,0.006534419133077828
8900.0,75.04826290083258,3.3771491899651958,0.8683320416608628,3.783791240873952,0.884568247357316,3.802448477737802,0.4400927667337858,0.0040922202339270675,0.3624736436327509,0.012523864655736662
9000.0,72.1392113709186,3.3970303449837798,0.7368831030010603,3.1477678288824045,0.8162074781885917,7.47713804825986,0.3536018803571631,0.22135051551227558,0.8949360081907773,0.0828806916180567
9100.0,69.72880519326213,3.584357443599245,0.73205441627577,4.06976540982658,0.8318337548238519,7.008454898757399,0.19275799079373918,0.22392018734910946,0.11226507226241454,0.012437659009226927
9200.0,76.48532274214817,2.421089029008074,0.7878927687984147,1.9290762624249926,0.5247598276633715,7.499625650800418,0.3929517289836817,0.0472656529366711,1.5350533382165807,0.375717573585537
9300.0,66.80777399444963,3.5136146245745628,0.7764419734114387,2.3203967893749464,0.4996647019591927,2.0401494427026203,0.19038529629175863,0.024021525073580435,2.677751090776517,0.45201138257279666
9400.0,71.97948519740106,3.5614322271471863,0.655912650010379,2.9593109433935383,0.8082543606785821,10.0376212550345,0.0834003065944624,0.19412069638244295,0.9672414981863113,0.12004365076982677
9500.0,64.96373429372481,3.4479152980308605,0.7800420902325177,2.4735800744154997,0.6149301585129681,1.5919502969784773,0.30729758076931746,0.14609566070012267,1.8599263452283719,0.39098963739282727
9600.0,72.08593275240142,3.3228070057707786,0.7265523632463283,2.941811440723425,0.779006877000411,9.41363472633728,0.09134565101563992,0.12783917463309577,1.2072234405417501,0.16010297464803439
9700.0,72.86406877565796,2.541332669096694,0.7489434009209214,3.1389491162477525,0.8436156668551928,9.777699957206774,0.9971504831265675,0.10481564008463203,0.32035678502873877,0.05019887594585884
9800.0,70.92476148407061,3.4262101472292676,0.7567217519423739,3.5556017138407174,0.856788091281751,0.21973835560564434,0.23470875953269116,0.19342688658163792,0.5628063029879912,0.012772678676180864
9900.0,62.431426279498496,3.2146785483842875,0.7644849462195005,3.557479237098716,0.8045232388746526,4.247381660509059,0.2883360740497883,0.18033020637737332,1.0382578270067389,0.0062634080141681136
10000.0,72.04984282107111,3.215879737836328,0.889134759532711,3.6713008897281023,0.8553413441613182,5.795650484366915,0.20604394520447672,0.006915829573720539,0.4931596021086987,0.0495244746673434
10100.0,64.73079597105587,3.428889658767024,0.7248321276000494,2.409367575202412,0.7022561311149076,15.072979073692057,0.2140654700885833,0.1832806478833543,1.184121377626216,0.22137635799230035
10200.0,68.72729537450441,2.9852784808133195,0.8446672655659203,1.723708272159484,0.5856909214411543,2.088381948081723,0.3311490879186754,0.03642035393731018,0.6723937038898707,0.22092059481471368
10300.0,68.3700709891245,3.2168584261786632,0.8827886492924605,2.4287904205388338,0.7743842185639829,6.255769322145333,0.04648780454469219,0.009737375609584684,0.7473591014879883,0.14587825802850252
10400.0,67.907560120753,3.4017089487552514,0.8430385452227421,3.547494964504362,0.8832047817006206,0.30287876641461836,0.05496708573392397,0.07017587426297292,0.5793374033858725,0.015424344990101778
10500.0,73.83588355461146,3.500442253283679,0.7833631519896964,3.2213006870212992,0.8290402948843356,6.82624882541004,0.17395260907193397,0.02119726240230683,0.9457519011251353,0.09124456435765911
10600.0,73.75022822067262,2.224568028605279,0.7421859143036698,3.154068564634756,0.8925050562431427,13.346061175855812,0.6192618909651517,0.11232963028120332,0.07202358267627004,0.0003046228786700347
10700.0,67.37068744099096,3.1157399338791,0.8240041837487253,2.0877212733843624,0.7200100247088846,0.767954920210589,0.47748795847375863,0.0008129224039135472,0.27227132663705217,0.054610855592690674
10800.0,69.94851861827345,2.5723528873361716,0.8142541065595932,3.41116021685684,0.8824201265773355,2.105724709040737,0.26361284288476966,0.0034071063851645084,0.391534903903193,0.009316858200649161
10900.0,71.16801642725675,2.694113210190851,0.8391041009071225,3.870660363773786,0.8357361014811175,1.496457278930326,0.28210879628529506,0.024876430917016062,0.6431059405464331,0.08237905399218076
11000.0,74.25290707994354,3.2050340671591218,0.8938450942301741,2.4551700725253287,0.6215701943279833,3.791374262888422,0.19580089177222887,0.0003701568455802884,1.6827923429198137,0.34578574383370836
11100.0,73.99742311731569,3.4453260668034473,0.8551228103232374,3.254145058592824,0.7032666828600989,2.0866396110023566,0.23225441690826387,0.022233459295237016,1.2002821805482662,0.04675489822429102
11200.0,70.7168279919628,3.053377402221027,0.8742852305655862,2.683540034108616,0.7142667465357049,4.750045899410785,0.03649218859460957,0.028085295723170697,0.36629492292635685,0.049650456286554276
11300.0,76.9691639773903,3.0222195798938056,0.8457904265565227,1.9163545017224934,0.5530561455420682,7.243563334094539,0.5535765980763693,0.06299923305379233,0.506207642668822,0.19239168132945897
11400.0,70.11095355523602,3.5116891341084173,0.8444555351716574,2.2095412121069598,0.68429078863508,0.6180014921353535,0.19485239657387363,0.04253841268401099,1.2324855538766621,0.22398922081204634
11500.0,66.61495973762767,3.392666293519426,0.8182501948629641,2.8492888898204445,0.8186506775976015,5.894931440363351,0.342854581462282,0.09968699202521897,0.518777881784381,0.10582354713302283
11600.0,68.49391683654143,3.324370711163076,0.7932842025846916,3.7033717384850355,0.8795464134377438,8.599527040843464,0.38403083324065773,0.1421550269707683,0.3122103853396744,0.01852089164872224
11700.0,65.12427317075105,3.220882602580736,0.8911507136710846,4.171982184179797,0.808026096732124,4.955213862850381,0.06053339346412265,0.0029892615040346825,0.05296565406555303,0.045504129362859635
11800.0,71.60087286042027,3.213361472266911,0.8255754381627388,3.387507231205606,0.8934132815135161,13.4006824584073,0.01854359279300416,0.0678960121870679,0.016023007815346005,0.0010075793392850326
11900.0,64.52500974899965,3.2179331542034575,0.8931826223189399,2.296385046416264,0.7024346115989911,3.608566524397257,0.11518826520815204,0.00043696278307451403,0.08802917397835058,0.030631116394363743
12000.0,75.85187190193736,2.8700527029332243,0.7217349214654694,2.831040756564366,0.6011303743498974,4.497018565695002,0.6028250874853984,0.09183657184014,2.013298114993024,0.2992555939413544
12100.0,76.50845911174548,3.5067191372203075,0.6380351268986233,2.8093060114628363,0.8321303433308425,5.6476926480749015,0.49335019754397447,0.18828189339075374,0.44913663302686613,0.051759830979019074
12200.0,70.36044731554088,3.364073200926141,0.8704083917893244,3.184639143722576,0.7697400055784951,12.873357358328287,0.3808115881536049,0.006058903303465089,1.002121970554392,0.1734109652101152
12300.0,70.80593859151921,3.261489380445514,0.8132183575023415,2.928127532067701,0.8571175580338659,6.337241575598135,0.23853156245856605,0.045437686290472616,0.2931581677912015,0.013532433547931186
12400.0,80.17458924097589,3.20335250745309,0.8281929399072971,3.631619402170191,0.8455997884875064,2.6390981213906413,0.05345903498611664,0.005172856905595773,0.8910589363576676,0.0466496747877898
12500.0,62.59300921566298,3.0990813983026886,0.7718081300125397,4.22996286313478,0.7754015513948859,7.6630146407617525,0.15083557414468654,0.10072784417502985,0.011106269549054245,0.03134136571553499
12600.0,68.89364944263048,2.9264251484761603,0.8563319274404282,3.0491271916126745,0.7782400231735334,2.5742218405487303,0.04740323488086668,0.044558269195842964,1.1510718609317159,0.09263940526444166
12700.0,72.85653312372425,3.0407158554743563,0.7504352371249101,3.410246382566859,0.7959568510405572,12.688187704636043,0.17181994131058792,0.09378771328921713,0.6262436320143567,0.06865459512059491
12800.0,72.16905503332883,3.3144811980750237,0.7124124298419361,3.7733748852966817,0.8852237892627799,0.8765989918878316,0.20687297868705623,0.04257518322311727,0.23843007221174184,0.006955843940871086
12900.0,75.67563757411565,3.1568586622157984,0.8706250287712286,4.022895260015281,0.8487288873849936,5.6042293875245415,0.0018406443731849881,0.0023029453562466206,0.6576602031174448,0.035433357718088414
13000.0,78.64736202645076,2.8390466905074554,0.6433741486767169,2.8883227939813043,0.8250766256321621,4.128975451412962,0.8239813258442367,0.1114245793875423,0.5369367684674681,0.08526660271896852
13100.0,78.25318252703127,3.388438847044094,0.6981474904320297,3.801620966508903,0.8432610141991926,5.536406677759295,0.02068796579781098,0.27565295462937855,0.438332428347366,0.03558578272797124
13200.0,73.56452129498703,2.961484999613522,0.8554405689523412,3.769174767583932,0.8203517271523592,3.3500059155515776,0.1932562874559073,0.05418954304546626,0.5748830319502906,0.028463698211492007
13300.0,73.31453949960228,3.140039617247653,0.8898081425806088,3.220453700644282,0.7973969230682177,1.5958857203046863,0.10755990388311469,0.0023024790499284347,0.9667647840119896,0.11011819536871877
13400.0,69.90236763369467,3.2796827497852705,0.8514627691263632,3.3787801196795826,0.8164092547183195,13.96835315459861,0.5822784005746334,0.024350652016704638,1.0049253249689645,0.028846946231793787
13500.0,66.75012681650966,2.858861932343521,0.8055580716073085,4.100747343615085,0.8160814062007361,1.6918569194331718,0.7918661940952554,0.010215129884784818,0.17008544692659117,0.002666975483708052
13600.0,70.02296470011797,3.036639590834664,0.8803607493972354,3.296734869086665,0.8176091814802633,4.7193502959399485,0.06937373864779506,0.011641494752205862,0.5536732552150909,0.020078169636832937
13700.0,69.53381722799585,3.107248148507246,0.6473569067438539,4.197541535001863,0.7979778376723456,10.07635596030817,0.09359503127701604,0.18391267569293018,0.18924331632222863,0.02070315607620758
13800.0,71.44374696402615,3.0122423288942923,0.8170162064647797,3.8644739951342064,0.835694149282262,4.620509641858648,0.07140068230955679,0.09059852781299492,0.631499138620726,0.08263661060909448
13900.0,75.262274912766,2.871054854392855,0.8073433252091712,2.6941760096013416,0.7290585505388795,7.749544583590077,0.11560086887727565,0.020297493727104297,1.1454376591174726,0.2282993451022175
14000.0,74.99663826371341,1.672511503544076,0.6591189884179496,3.358079499654332,0.7586106847257328,0.017481684075196274,0.615705815497411,0.15596934948620297,0.5286293467307759,0.09105146740684311
14100.0,71.71096421360781,2.2781483321008347,0.75540230366403,3.724758150319517,0.8865638540481591,6.256227978017061,0.7732073965952739,0.11967339546871017,0.4933346230994896,0.00855292460501604
14200.0,68.77032918220027,2.774168126021819,0.8517798293708712,3.7307966993927204,0.8729169778863504,8.053285215662065,0.4835137226568467,0.04565305422513953,0.047282180251293354,0.02984683147874049
14300.0,76.28834645925187,3.277876368762993,0.6911056255193531,2.94506551687736,0.7163499871084145,12.160336531701557,0.21670049960335772,0.1585256227213061,1.5703811600401325,0.19688488580266375
14400.0,77.20580476839433,2.148065840734473,0.6542467449319838,2.5618503385034797,0.696524510631154,2.9708190003410544,1.615368428099205,0.3258347191879384,1.7734054778656279,0.2794822301707478
14500.0,64.31292657358148,2.9221590461215685,0.8333474174720166,3.9914663948117886,0.8401985348905765,5.447092179840393,0.7630181772887059,0.013472890434572112,0.37439790441742626,0.05904368099443945
14600.0,74.39713042721543,3.2214135595771562,0.7943370630024722,4.33525157968387,0.7958415922815688,2.162935365010296,0.11890046686541098,0.13659234554156766,0.08279554308104323,0.053902592275309066
14700.0,75.92406867808117,2.55309823358843,0.7363538152866254,4.093881617938148,0.8647078441954931,1.6221784218357886,0.9285441467170167,0.038171386781647436,0.175891602712308,0.016000993741687942
14800.0,68.31385563119414,3.3857689397041852,0.8080756633906159,2.239092381483871,0.6602490075970049,11.593386742248457,0.4752558834084627,0.051841113154629685,1.1921930601095172,0.31082509808037617
