Time,Global_Angle,Phe6.51_Score_Sum,Phe6.51_Score_Max,Phe6.52_Score_Sum,Phe6.52_Score_Max,Global_Angle_SD,Phe6.51_Score_Sum_SD,Phe6.51_Score_Max_SD,Phe6.52_Score_Sum_SD,Phe6.52_Score_Max_SD
0.0,53.582458467568294,3.3071961969992727,0.7339161177400605,3.197655139041005,0.7165351734266151,2.25259432591275,0.17664577102865478,0.055137544990209175,1.3881623680151103,0.17421405622694786
100.0,56.24064932431188,3.3855712571336922,0.8152137713245119,2.9172319706027423,0.6233832816213096,1.8299193506202787,0.1495914038979051,0.016568861964514816,1.9737907330152076,0.3213937843031018
200.0,54.63423322819332,2.8650388294929754,0.7635205034377041,3.262173301343306,0.74779791479031,5.272947120713846,0.581994972296681,0.06288949817358104,0.7007317923713572,0.11205770036434798
300.0,53.35936215081788,2.9049537831387666,0.815011332342594,3.3881487103397823,0.7985695493600425,7.243781075743496,0.9674366000466417,0.06536814539006136,0.858947982029161,0.10416934885840355
400.0,51.735480391878355,2.842806947151148,0.7679939682247793,2.781079234169025,0.6753093638014195,2.7597787368324225,1.052854960563703,0.08423403639584728,0.5608461997899656,0.04906077489927166
500.0,52.04352096735712,2.954333615027133,0.8220770239596029,2.5400514212399847,0.6379855475932014,6.519384102677875,0.9043619451236802,0.08832223035404048,0.5110973033530682,0.09316278202441519
600.0,51.54741989252519,2.8314169470930275,0.7083501880213555,3.0139172202507396,0.7214219206657253,0.7223970474854107,0.08110835770481088,0.001521573179896188,1.2752087141792348,0.1750582232420365
700.0,56.065489583364716,2.117142905326825,0.5206250256286257,2.0956204132152974,0.5974403206155426,7.213329237984832,1.689006145652837,0.3540906824023081,0.41415647117046983,0.060951485434195006
800.0,56.33528366143644,2.537613071117682,0.6886239599377998,2.873357642742515,0.6870730114759368,7.16322689095583,0.8447235772569688,0.016442223082685167,0.3213664695310762,0.03916133808719939
900.0,51.14368133819846,3.1719960663303755,0.7550065060560828,3.450444283166263,0.7404024831531856,6.417781063349815,0.3573962461930004,0.11202065354713442,1.5141847840768132,0.12322437678915525
1000.0,55.18531537227371,2.2781551627072916,0.6518621476383869,2.389980006736946,0.5804042344945509,11.167603045860892,1.3071380546358426,0.1895426949697554,1.3424673789580621,0.24477701042943323
1100.0,50.21884221727513,3.011587919784651,0.7598978064865604,3.1438568976925656,0.7707849642293357,0.59596469008842,0.5388860244765836,0.07603242378033287,1.0155238511175502,0.1226649919887434
1200.0,54.82737497355267,2.7991182909630776,0.6955567263892357,2.318039495433489,0.6464068495666687,2.3577875362825735,0.11373421849179755,0.014537135207095426,0.3883628081410039,0.017579099258666398
1300.0,54.410305954780995,2.104404430838336,0.7018809916196004,3.215178455365736,0.7326881296504061,5.013046206838373,0.6045879946759957,0.0629620152457789,1.6721296521707405,0.26471364700198535
1400.0,50.96503912545097,3.1336873719445,0.7661650054234913,3.473365516808338,0.7917836596992581,4.345511601619703,0.5215139482169602,0.13896606200142206,0.9330284618555604,0.1125688114416633
